#Wave		#Intensity
1241.677734	2144.864014
1240.603516	2144.717041
1239.528320	2154.453369
1238.453125	2139.705811
1237.377930	2141.221191
1236.302734	2141.213379
1235.226562	2143.861328
1234.150391	2138.353516
1233.074219	2150.449219
1231.998047	2133.444824
1230.920898	2132.520508
1229.843750	2142.606445
1228.766602	2138.750244
1227.689453	2145.790527
1226.612305	2142.212891
1225.534180	2150.569336
1224.456055	2134.684326
1223.377930	2140.577637
1222.298828	2138.992920
1221.220703	2136.466553
1220.141602	2136.180908
1219.061523	2133.493896
1217.982422	2137.356445
1216.902344	2134.178467
1215.822266	2131.822754
1214.742188	2140.319092
1213.662109	2149.929932
1212.581055	2137.921875
1211.500000	2137.640625
1210.418945	2143.725342
1209.337891	2145.948975
1208.255859	2147.905273
1207.174805	2147.678955
1206.092773	2144.384521
1205.009766	2146.897705
1203.927734	2142.457275
1202.844727	2148.635254
1201.761719	2148.481445
1200.678711	2150.761719
1199.594727	2167.256836
1198.510742	2165.655518
1197.426758	2163.054688
1196.342773	2159.689453
1195.258789	2168.748291
1194.173828	2166.944580
1193.088867	2159.088867
1192.003906	2167.663086
1190.917969	2172.737549
1189.833008	2183.546143
1188.747070	2174.850830
1187.661133	2184.458496
1186.574219	2189.311279
1185.488281	2192.140381
1184.401367	2195.004639
1183.314453	2191.681152
1182.226562	2191.105957
1181.139648	2193.111572
1180.051758	2199.418945
1178.963867	2195.604004
1177.875000	2197.399170
1176.787109	2200.044189
1175.698242	2203.600830
1174.609375	2207.020752
1173.519531	2210.361572
1172.430664	2214.016846
1171.340820	2209.478027
1170.250977	2211.266357
1169.161133	2217.161377
1168.070312	2221.251709
1166.979492	2224.066406
1165.888672	2223.484131
1164.797852	2218.844727
1163.707031	2223.064941
1162.615234	2215.510254
1161.523438	2209.928955
1160.431641	2214.964844
1159.338867	2217.222412
1158.247070	2217.628906
1157.154297	2220.354980
1156.060547	2222.490723
1154.967773	2232.832275
1153.874023	2227.765869
1152.780273	2217.652588
1151.686523	2219.735107
1150.592773	2215.128418
1149.498047	2215.038086
1148.403320	2222.911865
1147.308594	2228.162109
1146.213867	2234.111328
1145.118164	2232.335938
1144.022461	2224.634521
1142.926758	2223.758301
1141.831055	2230.779297
1140.734375	2224.988281
1139.637695	2231.428955
1138.541016	2221.799805
1137.444336	2226.096924
1136.346680	2220.671631
1135.249023	2226.932129
1134.151367	2230.155029
1133.053711	2227.940918
1131.955078	2223.938477
