Subset 1	441	790.000	0.418
Subset 1	442	791.000	0.418
Subset 1	443	792.000	0.418
Subset 1	444	793.000	0.418
Subset 1	445	794.000	0.418
Subset 1	446	795.000	0.418
Subset 1	447	796.000	0.418
Subset 1	448	797.000	0.417
Subset 1	449	798.000	0.417
Subset 1	450	799.000	0.417
Subset 1	451	800.000	0.417
Subset 1	452	801.000	0.417
Subset 1	453	802.000	0.417
Subset 1	454	803.000	0.417
Subset 1	455	804.000	0.417
Subset 1	456	805.000	0.416
Subset 1	457	806.000	0.416
Subset 1	458	807.000	0.416
Subset 1	459	808.000	0.416
Subset 1	460	809.000	0.415
Subset 1	461	810.000	0.415
Subset 1	462	811.000	0.415
Subset 1	463	812.000	0.415
Subset 1	464	813.000	0.415
Subset 1	465	814.000	0.415
Subset 1	466	815.000	0.414
Subset 1	467	816.000	0.414
Subset 1	468	817.000	0.414
Subset 1	469	818.000	0.414
Subset 1	470	819.000	0.414
Subset 1	471	820.000	0.413
Subset 1	472	821.000	0.413
Subset 1	473	822.000	0.413
Subset 1	474	823.000	0.413
Subset 1	475	824.000	0.413
Subset 1	476	825.000	0.412
Subset 1	477	826.000	0.412
Subset 1	478	827.000	0.412
Subset 1	479	828.000	0.412
Subset 1	480	829.000	0.412
Subset 1	481	830.000	0.412
Subset 1	482	831.000	0.411
Subset 1	483	832.000	0.411
Subset 1	484	833.000	0.411
Subset 1	485	834.000	0.411
Subset 1	486	835.000	0.410
Subset 1	487	836.000	0.410
Subset 1	488	837.000	0.410
Subset 1	489	838.000	0.410
Subset 1	490	839.000	0.410
Subset 1	491	840.000	0.410
Subset 1	492	841.000	0.409
Subset 1	493	842.000	0.409
Subset 1	494	843.000	0.409
Subset 1	495	844.000	0.409
Subset 1	496	845.000	0.409
Subset 1	497	846.000	0.409
Subset 1	498	847.000	0.408
Subset 1	499	848.000	0.408
Subset 1	500	849.000	0.408
Subset 1	501	850.000	0.408
Subset 1	502	851.000	0.408
Subset 1	503	852.000	0.408
Subset 1	504	853.000	0.407
Subset 1	505	854.000	0.407
Subset 1	506	855.000	0.407
