#Wave	#Intensity
626.329102	126.524612
625.115234	125.489632
623.901367	126.399887
622.687500	126.253822
621.473633	125.187050
620.259766	126.538376
619.044922	126.378395
617.829102	125.735191
616.614258	125.756653
615.398438	127.166893
614.182617	126.630730
612.966797	127.431892
611.750000	127.174377
610.533203	127.599129
609.316406	127.063316
608.098633	128.095490
606.881836	127.374290
605.664062	128.544952
604.445312	127.096275
603.226562	128.595428
602.007812	127.809891
600.789062	128.724548
599.569336	128.082886
598.350586	128.557205
597.129883	128.350922
595.910156	129.037796
594.689453	127.998749
593.468750	129.189499
592.248047	129.427124
591.026367	128.897202
589.804688	129.268784
588.583008	128.808441
587.360352	129.068970
586.137695	129.546432
584.915039	128.993973
583.692383	129.078812
582.468750	129.112823
581.245117	128.800751
580.021484	129.420654
578.796875	129.454529
577.572266	130.286072
576.347656	128.955185
575.122070	128.869278
573.897461	129.525238
572.670898	129.402359
571.445312	129.758499
570.218750	129.202789
568.992188	128.725586
567.765625	130.996078
566.538086	129.354584
565.310547	129.742447
564.083008	130.056519
562.855469	129.942856
561.626953	130.426788
560.398438	130.804779
559.168945	131.210144
557.940430	131.229462
556.710938	130.844620
555.480469	132.319412
554.250977	132.489883
553.020508	132.522598
551.790039	132.266220
550.558594	132.918167
549.327148	133.945831
548.095703	133.670929
546.864258	133.648239
545.631836	133.987579
544.399414	133.850266
543.166992	133.538956
541.933594	134.496231
540.700195	134.601501
539.466797	134.784515
538.233398	135.635513
536.999023	136.243637
535.764648	135.890945
534.529297	136.914810
533.293945	136.685547
532.058594	137.397888
530.823242	137.100052
529.587891	137.747986
528.351562	137.610031
527.114258	139.157028
525.877930	138.516617
524.640625	139.724899
523.403320	139.422287
522.165039	141.154358
520.927734	141.052185
519.689453	141.396896
518.450195	142.242859
517.211914	142.527832
515.972656	142.138336
514.732422	142.910583
513.493164	143.340897
512.252930	144.262711
511.012695	143.927734
509.771484	144.534927
508.530273	146.115479
507.289062	146.207825
506.047852	145.731674
504.805664	146.992493
503.563477	146.848175
502.321289	148.180801
501.078125	148.158890
499.834961	149.072662
498.591797	150.494583
497.348633	150.785355
496.104492	152.955048
494.860352	153.630768
493.615234	156.043701
492.370117	157.035828
491.125000	160.603043
489.879883	162.269043
488.633789	165.520523
487.387695	168.793091
486.141602	172.956512
484.895508	176.492905
483.648438	180.009476
482.400391	186.100128
481.153320	191.916290
479.905273	198.901520
478.657227	206.629791
477.409180	217.814041
476.160156	230.448807
474.911133	250.129211
473.661133	274.360046
472.412109	308.139679
471.162109	351.673492
469.911133	418.371429
468.661133	511.449493
467.410156	640.674500
466.159180	797.035522
464.907227	917.403809
463.655273	940.957947
462.403320	840.832703
461.151367	683.729004
459.898438	527.949524
458.645508	414.400726
457.392578	335.681732
456.138672	284.205139
454.884766	250.467972
453.630859	227.718109
452.375977	212.401001
451.121094	204.934235
449.866211	198.744156
448.610352	191.455154
447.354492	179.965485
446.098633	169.295013
444.842773	162.130707
443.585938	155.360748
442.329102	153.414062
441.072266	149.932388
439.814453	146.272781
438.556641	145.797516
437.297852	143.801117
436.040039	142.595322
434.781250	142.417297
433.522461	140.171997
432.262695	141.456207
431.002930	140.937881
429.743164	139.967209
428.482422	141.013046
427.221680	139.935287
425.960938	139.247620
424.700195	140.010788
423.438477	139.484543
422.176758	140.028000
420.915039	140.119354
419.652344	138.528946
418.389648	139.488052
417.125977	140.536087
415.863281	139.929947
414.599609	140.736053
413.335938	139.125015
412.071289	139.180603
410.806641	138.544083
409.541992	139.715729
408.276367	141.002823
407.010742	141.878815
405.745117	143.815994
404.479492	147.772400
403.212891	156.167542
401.946289	161.643448
400.678711	162.379593
399.412109	158.455185
398.144531	154.225342
396.875977	151.520477
395.608398	152.249405
394.339844	158.804230
393.070312	162.988525
391.801758	159.550064
390.532227	151.389832
389.261719	144.976624
387.992188	142.665268
386.721680	140.768356
385.451172	138.890137
384.179688	139.811432
382.908203	139.715256
381.636719	139.237244
380.365234	139.047989
379.092773	139.897308
377.820312	139.024689
376.546875	139.802582
375.273438	139.147690
374.000000	138.222641
372.726562	138.960251
371.452148	140.761032
370.177734	139.929260
368.903320	141.144241
367.627930	139.427124
366.352539	140.358261
365.077148	139.987671
363.800781	141.099609
362.524414	141.919022
361.248047	144.431976
359.971680	145.077698
358.694336	150.554901
357.416992	160.988190
356.138672	181.260849
354.860352	195.763245
353.582031	192.279556
352.302734	174.796661
351.024414	157.578323
349.745117	149.004868
348.464844	145.412384
347.184570	143.202255
345.904297	141.487122
344.624023	139.614090
