#Wave	#Intensity
1107.700195	2098.420898
1106.596680	2094.177002
1105.492188	2097.248047
1104.387695	2096.595459
1103.283203	2103.140625
1102.178711	2100.401367
1101.074219	2103.330078
1099.968750	2109.005859
1098.863281	2109.060547
1097.757812	2107.843506
1096.651367	2115.515381
1095.545898	2112.612793
1094.439453	2114.799072
1093.332031	2116.423096
1092.225586	2116.235596
1091.118164	2110.346191
1090.010742	2124.140381
1088.903320	2118.955078
1087.795898	2119.846924
1086.687500	2112.055664
1085.579102	2128.974854
1084.470703	2122.600586
1083.361328	2131.622070
1082.252930	2124.374023
1081.143555	2117.307373
1080.033203	2114.818115
1078.923828	2113.255859
1077.813477	2111.333008
1076.703125	2125.165283
1075.592773	2122.721680
1074.482422	2118.306885
1073.371094	2117.532471
1072.259766	2119.329102
1071.148438	2115.191895
1070.036133	2119.146240
1068.924805	2120.438477
1067.812500	2111.114990
1066.700195	2114.082764
1065.586914	2116.658447
1064.473633	2116.919434
1063.360352	2119.594238
1062.247070	2118.049072
1061.133789	2113.928711
1060.019531	2123.064697
1058.905273	2129.505615
1057.791016	2120.602539
1056.676758	2110.604004
1055.561523	2125.530273
1054.446289	2109.479248
1053.331055	2119.180420
1052.214844	2120.298828
1051.099609	2116.700928
1049.983398	2119.270752
1048.866211	2123.887939
1047.750000	2122.768799
1046.632812	2123.929688
1045.515625	2125.287354
1044.398438	2120.327881
1043.281250	2127.757568
1042.163086	2125.961182
1041.044922	2134.270020
1039.926758	2136.016846
1038.807617	2144.975586
1037.689453	2149.630615
1036.570312	2138.355469
1035.450195	2147.614990
1034.331055	2143.753174
1033.210938	2156.894531
1032.090820	2156.091797
1030.970703	2152.804688
1029.849609	2158.014160
1028.729492	2160.289307
1027.608398	2164.461914
1026.486328	2161.628418
1025.365234	2169.382812
1024.243164	2171.934570
1023.121094	2174.027100
1021.999023	2173.603027
1020.875977	2170.628906
1019.753906	2176.038818
1018.630859	2177.469238
1017.506836	2176.938721
1016.383789	2176.910645
1015.259766	2177.701416
1014.135742	2175.161377
1013.011719	2189.204834
1011.886719	2182.405273
1010.761719	2178.304199
1009.636719	2183.057617
1008.511719	2183.488770
1007.385742	2183.914307
1006.260742	2181.556152
1005.134766	2188.976562
1004.007812	2185.685547
1002.881836	2195.432129
1001.754883	2192.781982
1000.627930	2195.273193
999.500000	2194.522217
998.373047	2184.247314
997.245117	2183.904297
996.117188	2178.981445
994.988281	2190.014160
993.860352	2185.507080
