350,0.053
351,0.051
352,0.052
353,0.054
354,0.052
355,0.049
356,0.048
357,0.05
358,0.048
359,0.046
360,0.046
361,0.046
362,0.045
363,0.046
364,0.047
365,0.047
366,0.046
367,0.046
368,0.046
369,0.046
370,0.045
371,0.043
372,0.043
373,0.044
374,0.045
375,0.045
376,0.045
377,0.045
378,0.044
379,0.044
380,0.044
381,0.044
382,0.045
383,0.044
384,0.044
385,0.045
386,0.045
387,0.045
388,0.044
389,0.044
390,0.044
391,0.044
392,0.045
393,0.045
394,0.044
395,0.044
396,0.045
397,0.045
398,0.045
399,0.044
400,0.044
401,0.045
402,0.044
403,0.044
404,0.045
405,0.045
406,0.045
407,0.045
408,0.045
409,0.045
410,0.045
411,0.045
412,0.045
413,0.045
414,0.045
415,0.045
416,0.045
417,0.045
418,0.045
419,0.045
420,0.045
421,0.046
422,0.046
423,0.046
424,0.046
425,0.046
426,0.046
427,0.046
428,0.046
429,0.047
430,0.047
431,0.047
432,0.047
433,0.047
434,0.047
435,0.047
436,0.048
437,0.048
438,0.048
439,0.048
440,0.048
441,0.048
442,0.049
443,0.049
444,0.049
445,0.049
446,0.049
447,0.05
448,0.05
449,0.05
450,0.05
451,0.05
452,0.05
453,0.05
454,0.05
455,0.05
456,0.05
457,0.05
458,0.05
459,0.051
460,0.051
461,0.051
462,0.051
463,0.051
464,0.051
465,0.051
466,0.051
467,0.051
468,0.051
469,0.051
470,0.051
471,0.051
472,0.051
473,0.051
474,0.051
475,0.051
476,0.051
477,0.051
478,0.051
479,0.052
480,0.052
481,0.052
482,0.052
483,0.052
484,0.052
485,0.052
486,0.052
487,0.052
488,0.053
489,0.053
490,0.053
491,0.053
492,0.053
493,0.053
494,0.054
495,0.054
496,0.054
497,0.054
498,0.054
499,0.054
500,0.055
501,0.055
502,0.055
503,0.055
504,0.055
505,0.056
506,0.056
507,0.056
508,0.056
509,0.056
510,0.057
511,0.057
512,0.057
513,0.057
514,0.057
515,0.058
516,0.058
517,0.058
518,0.058
519,0.058
520,0.059
521,0.059
522,0.059
523,0.059
524,0.06
525,0.06
526,0.06
527,0.061
528,0.061
529,0.061
530,0.061
531,0.062
532,0.062
533,0.062
534,0.063
535,0.063
536,0.063
537,0.064
538,0.064
539,0.065
540,0.065
541,0.066
542,0.066
543,0.067
544,0.067
545,0.068
546,0.068
547,0.069
548,0.069
549,0.07
550,0.07
551,0.071
552,0.072
553,0.072
554,0.073
555,0.074
556,0.074
557,0.075
558,0.076
559,0.076
560,0.077
561,0.078
562,0.078
563,0.079
564,0.08
565,0.081
566,0.082
567,0.083
568,0.084
569,0.084
570,0.085
571,0.086
572,0.087
573,0.088
574,0.089
575,0.09
576,0.091
577,0.092
578,0.093
579,0.094
580,0.095
581,0.096
582,0.097
583,0.098
584,0.099
585,0.1
586,0.101
587,0.102
588,0.103
589,0.104
590,0.104
591,0.105
592,0.106
593,0.107
594,0.108
595,0.11
596,0.111
597,0.112
598,0.113
599,0.114
600,0.115
601,0.116
602,0.117
603,0.118
604,0.118
605,0.119
606,0.12
607,0.121
608,0.122
609,0.122
610,0.123
611,0.124
612,0.124
613,0.125
614,0.126
615,0.127
616,0.127
617,0.128
618,0.129
619,0.129
620,0.13
621,0.131
622,0.131
623,0.132
624,0.132
625,0.133
626,0.134
627,0.134
628,0.135
629,0.135
630,0.136
631,0.136
632,0.137
633,0.137
634,0.138
635,0.138
636,0.139
637,0.139
638,0.14
639,0.14
640,0.141
641,0.141
642,0.142
643,0.142
644,0.143
645,0.143
646,0.144
647,0.144
648,0.144
649,0.145
650,0.145
651,0.146
652,0.146
653,0.147
654,0.147
655,0.148
656,0.148
657,0.148
658,0.149
659,0.149
660,0.15
661,0.15
662,0.151
663,0.151
664,0.152
665,0.152
666,0.153
667,0.153
668,0.153
669,0.154
670,0.154
671,0.155
672,0.155
673,0.156
674,0.156
675,0.157
676,0.157
677,0.158
678,0.158
679,0.159
680,0.159
681,0.16
682,0.16
683,0.161
684,0.161
685,0.162
686,0.163
687,0.163
688,0.164
689,0.164
690,0.165
691,0.165
692,0.166
693,0.166
694,0.167
695,0.167
696,0.168
697,0.169
698,0.169
699,0.17
700,0.17
701,0.171
702,0.171
703,0.172
704,0.172
705,0.173
706,0.173
707,0.174
708,0.174
709,0.175
710,0.176
711,0.176
712,0.177
713,0.177
714,0.178
715,0.178
716,0.179
717,0.179
718,0.179
719,0.18
720,0.18
721,0.181
722,0.181
723,0.182
724,0.182
725,0.182
726,0.183
727,0.183
728,0.184
729,0.184
730,0.184
731,0.185
732,0.185
733,0.185
734,0.185
735,0.186
736,0.186
737,0.186
738,0.186
739,0.186
740,0.187
741,0.187
742,0.187
743,0.187
744,0.187
745,0.187
746,0.187
747,0.187
748,0.187
749,0.187
750,0.187
751,0.187
752,0.187
753,0.187
754,0.187
755,0.187
756,0.187
757,0.187
758,0.187
759,0.187
760,0.186
761,0.186
762,0.186
763,0.186
764,0.186
765,0.186
766,0.185
767,0.185
768,0.185
769,0.185
770,0.184
771,0.184
772,0.184
773,0.184
774,0.183
775,0.183
776,0.183
777,0.182
778,0.182
779,0.182
780,0.181
781,0.181
782,0.181
783,0.181
784,0.18
785,0.18
786,0.18
787,0.179
788,0.179
789,0.178
790,0.178
791,0.178
792,0.177
793,0.177
794,0.177
795,0.177
796,0.176
797,0.176
798,0.175
799,0.175
800,0.175
801,0.174
802,0.174
803,0.174
804,0.173
805,0.173
806,0.173
807,0.172
808,0.172
809,0.172
810,0.171
811,0.171
812,0.171
813,0.17
814,0.17
815,0.17
816,0.169
817,0.169
818,0.169
819,0.169
820,0.168
821,0.168
822,0.168
823,0.167
824,0.167
825,0.167
826,0.167
827,0.166
828,0.166
829,0.166
830,0.166
831,0.165
832,0.165
833,0.165
834,0.165
835,0.165
836,0.164
837,0.164
838,0.164
839,0.164
840,0.164
841,0.164
842,0.163
843,0.163
844,0.163
845,0.163
846,0.163
847,0.163
848,0.163
849,0.162
850,0.162
851,0.162
852,0.162
853,0.162
854,0.162
855,0.162
856,0.162
857,0.162
858,0.162
859,0.161
860,0.161
861,0.161
862,0.161
863,0.161
864,0.161
865,0.161
866,0.161
867,0.161
868,0.161
869,0.161
870,0.161
871,0.161
872,0.161
873,0.161
874,0.161
875,0.161
876,0.161
877,0.161
878,0.161
879,0.161
880,0.161
881,0.162
882,0.162
883,0.162
884,0.162
885,0.162
886,0.162
887,0.162
888,0.162
889,0.162
890,0.162
891,0.163
892,0.163
893,0.163
894,0.163
895,0.163
896,0.163
897,0.163
898,0.164
899,0.164
900,0.164
901,0.164
902,0.164
