#Wave	#Intensity
963.581055	3699.430176
962.445312	3698.515137
961.310547	3714.063477
960.173828	3715.531250
959.038086	3711.600342
957.902344	3720.227783
956.765625	3726.242676
955.628906	3713.778320
954.491211	3729.221191
953.354492	3734.186768
952.216797	3725.281738
951.079102	3749.489746
949.940430	3733.445312
948.802734	3737.650146
947.664062	3740.459473
946.525391	3754.378174
945.385742	3752.829590
944.247070	3748.308105
943.107422	3741.226807
941.967773	3752.625000
940.827148	3769.356689
939.686523	3743.919678
938.545898	3752.784180
937.405273	3785.543945
936.264648	3767.734375
935.123047	3756.863037
933.981445	3779.959717
932.839844	3764.619873
931.697266	3775.557129
930.554688	3775.294434
929.412109	3771.646484
928.269531	3771.364258
927.126953	3768.884033
925.983398	3766.107910
924.839844	3776.905029
923.695312	3771.482422
922.551758	3782.065430
921.407227	3781.177490
920.262695	3784.136963
919.117188	3779.283203
917.972656	3778.992188
916.827148	3778.138916
915.680664	3773.249268
914.535156	3775.052734
913.388672	3764.155762
912.242188	3780.281494
911.095703	3782.647461
909.949219	3778.553223
908.801758	3770.183838
907.654297	3777.061523
906.506836	3772.601562
905.358398	3772.815430
904.209961	3776.495850
903.061523	3778.428955
901.913086	3772.137939
900.763672	3776.900879
899.614258	3765.532471
898.464844	3792.033447
897.315430	3786.038330
896.165039	3791.970947
895.014648	3786.547363
893.864258	3791.406494
892.713867	3786.352783
891.562500	3795.403076
890.411133	3799.505859
889.259766	3815.113770
888.107422	3812.155762
886.955078	3825.748779
885.802734	3818.692871
884.650391	3833.345459
883.498047	3839.371582
882.344727	3829.706787
881.191406	3838.344482
880.037109	3840.918701
878.883789	3848.722412
877.729492	3842.345215
876.575195	3854.683105
875.419922	3862.120361
874.264648	3862.690430
873.110352	3857.286865
871.954102	3869.750732
870.798828	3861.592285
869.642578	3864.651367
868.486328	3879.726318
867.330078	3881.485352
866.172852	3881.735352
865.015625	3890.524414
863.858398	3871.675781
862.701172	3894.866455
861.542969	3882.661865
860.385742	3887.355713
859.226562	3888.128174
858.068359	3889.528809
856.909180	3901.155029
855.750000	3902.975098
854.590820	3901.292236
853.431641	3897.029541
852.271484	3887.759277
851.111328	3887.135986
849.951172	3899.382324
848.790039	3899.563721
847.628906	3893.436768
846.467773	3891.489014
845.306641	3898.291748
844.144531	3902.199707
842.982422	3903.291748
841.820312	3893.258301
840.658203	3888.945801
839.495117	3883.425537
838.332031	3890.748047
837.168945	3895.562500
836.004883	3878.426758
834.841797	3896.630859
833.676758	3896.152832
832.512695	3909.014893
831.348633	3894.309326
830.183594	3895.348145
829.018555	3910.187256
827.852539	3895.325684
826.687500	3912.952148
825.521484	3905.751953
824.354492	3915.059570
823.188477	3914.768555
822.021484	3911.510986
820.854492	3922.991943
819.687500	3911.524658
818.519531	3923.768311
817.352539	3933.375977
816.183594	3931.750000
815.015625	3930.926514
813.846680	3924.691650
812.677734	3945.616455
811.508789	3956.326904
810.339844	3952.267090
809.169922	3951.312500
808.000000	3964.986328
806.830078	3983.497803
805.659180	3967.340088
804.488281	3972.434326
803.317383	3974.849609
802.146484	3989.821533
800.974609	3992.587646
799.802734	4000.074463
798.630859	3990.446045
797.458984	3995.101807
796.286133	4013.170410
795.113281	4012.373535
793.940430	4025.365967
792.766602	4018.007324
791.593750	4018.545898
790.418945	4029.848389
789.245117	4023.800537
788.070312	4022.360596
786.896484	4023.559570
785.720703	4023.090332
784.545898	4019.310791
783.370117	4023.452881
782.194336	4029.840088
781.018555	4028.739502
779.841797	4036.897705
778.665039	4034.096436
777.488281	4043.769775
776.311523	4031.623535
775.133789	4043.738281
773.956055	4045.064209
772.778320	4043.484619
771.600586	4041.454834
770.421875	4027.385254
769.243164	4024.741211
768.064453	4044.419678
766.884766	4035.370850
765.705078	4027.129883
764.525391	4022.778320
763.345703	4036.217773
762.165039	4034.768799
760.984375	4030.637451
759.803711	4038.742920
758.622070	4039.979980
757.440430	4037.368652
756.258789	4052.389160
755.077148	4052.598877
753.894531	4046.284180
752.711914	4056.005371
751.529297	4077.847168
750.346680	4066.637939
749.163086	4053.419922
747.979492	4066.897705
746.795898	4077.831787
745.611328	4071.604492
744.426758	4083.890381
743.242188	4080.947510
742.057617	4081.874756
740.872070	4080.819336
739.686523	4093.614014
738.500977	4106.664551
737.314453	4096.862793
736.128906	4116.349609
734.942383	4113.848633
733.754883	4108.065918
732.568359	4116.197266
731.380859	4126.088379
730.192383	4120.657227
729.004883	4127.747559
727.816406	4145.059570
726.627930	4161.270996
725.439453	4155.621582
724.250000	4155.924316
723.060547	4161.871094
721.871094	4156.736816
720.681641	4164.478027
