#Wave	#Intensity
1002.881836	12615.933594
1001.754883	12603.413086
1000.627930	12608.327148
999.500000	12616.494141
998.373047	12567.809570
997.245117	12588.544922
996.117188	12586.872070
994.988281	12614.933594
993.860352	12601.285156
992.731445	12595.400391
991.602539	12623.468750
990.472656	12557.961914
989.343750	12594.486328
988.213867	12596.405273
987.083984	12611.738281
985.953125	12588.798828
984.823242	12629.629883
983.692383	12631.196289
982.560547	12612.357422
981.429688	12623.936523
980.297852	12648.228516
979.166016	12596.500000
978.034180	12644.197266
976.902344	12662.426758
975.769531	12635.109375
974.636719	12702.964844
973.503906	12661.845703
972.370117	12653.032227
971.236328	12677.356445
970.102539	12714.770508
968.968750	12726.385742
967.834961	12690.952148
966.700195	12699.649414
965.565430	12734.200195
964.429688	12762.595703
963.294922	12712.916992
962.159180	12749.337891
961.023438	12846.696289
959.887695	12782.397461
958.750977	12792.733398
957.614258	12880.813477
956.477539	12825.387695
955.340820	12859.875977
954.203125	12906.362305
953.065430	12913.243164
951.927734	12907.963867
950.790039	12919.939453
949.651367	12906.598633
948.512695	12940.857422
947.374023	12973.716797
946.234375	13018.432617
945.095703	13021.638672
943.956055	13057.015625
942.815430	13045.201172
941.675781	13062.256836
940.535156	13060.405273
939.394531	13058.607422
938.253906	13072.755859
937.112305	13061.300781
935.971680	13107.306641
934.830078	13096.024414
933.687500	13114.241211
932.545898	13094.398438
931.403320	13142.130859
930.260742	13113.418945
929.117188	13118.993164
927.974609	13125.829102
926.831055	13134.521484
925.687500	13114.728516
924.542969	13122.011719
923.399414	13068.514648
922.254883	13146.918945
921.110352	13142.761719
919.964844	13138.177734
918.819336	13124.482422
917.673828	13131.228516
916.528320	13114.054688
915.382812	13141.082031
914.236328	13132.752930
913.089844	13176.889648
911.943359	13141.765625
910.795898	13181.255859
909.648438	13120.172852
908.500977	13188.285156
907.353516	13193.929688
906.205078	13156.596680
905.056641	13197.514648
903.908203	13225.154297
902.759766	13221.015625
901.610352	13207.153320
900.460938	13244.854492
899.311523	13231.083984
898.162109	13232.453125
897.011719	13224.845703
895.861328	13266.298828
894.710938	13268.218750
893.559570	13273.321289
892.408203	13311.803711
891.256836	13314.552734
890.105469	13343.013672
888.953125	13349.595703
887.801758	13328.906250
886.648438	13391.201172
885.496094	13400.957031
884.342773	13402.402344
883.190430	13405.020508
882.036133	13435.091797
880.882812	13483.128906
879.728516	13499.295898
878.574219	13519.578125
877.419922	13523.310547
876.265625	13489.039062
875.110352	13529.851562
873.955078	13568.060547
872.799805	13583.426758
871.643555	13599.795898
870.487305	13605.119141
869.331055	13585.604492
868.174805	13648.535156
867.017578	13653.308594
865.860352	13639.989258
864.703125	13661.179688
863.545898	13636.566406
862.387695	13682.317383
861.229492	13689.323242
860.071289	13656.133789
858.912109	13736.063477
857.753906	13715.469727
856.594727	13749.508789
855.434570	13741.447266
854.275391	13716.485352
853.115234	13740.222656
851.955078	13726.539062
850.793945	13767.975586
849.633789	13739.036133
848.472656	13781.819336
847.311523	13759.936523
846.149414	13731.365234
844.987305	13783.593750
843.826172	13745.455078
842.663086	13741.466797
841.500977	13774.645508
840.337891	13768.533203
839.174805	13721.383789
838.011719	13737.137695
836.847656	13804.902344
835.683594	13792.127930
834.519531	13771.000977
833.355469	13759.483398
832.190430	13803.504883
831.025391	13827.595703
829.860352	13769.145508
828.694336	13791.389648
827.528320	13801.634766
826.362305	13839.993164
825.196289	13852.815430
824.030273	13872.347656
822.863281	13835.661133
821.696289	13865.771484
820.528320	13900.418945
819.361328	13927.360352
