#Wave	#Intensity
966.985352	4460.223633
965.850586	4484.930176
964.715820	4490.816895
963.581055	4493.278320
962.445312	4493.763672
961.310547	4517.936523
960.173828	4524.117676
959.038086	4524.018066
957.902344	4528.370605
956.765625	4539.318359
955.628906	4532.583984
954.491211	4543.485352
953.354492	4559.018555
952.216797	4544.782715
951.079102	4575.488281
949.940430	4558.124023
948.802734	4561.887695
947.664062	4566.125488
946.525391	4577.733887
945.385742	4592.062500
944.247070	4573.210449
943.107422	4578.862793
941.967773	4591.114746
940.827148	4603.767578
939.686523	4581.368164
938.545898	4593.833008
937.405273	4620.338379
936.264648	4597.780762
935.123047	4600.422852
933.981445	4626.892578
932.839844	4608.214355
931.697266	4615.493164
930.554688	4629.129883
929.412109	4621.822754
928.269531	4621.167969
927.126953	4616.023926
925.983398	4615.750488
924.839844	4628.169922
923.695312	4628.988770
922.551758	4641.853027
921.407227	4639.322754
920.262695	4643.822266
919.117188	4645.355469
917.972656	4642.149414
916.827148	4638.890137
915.680664	4634.902832
914.535156	4637.366211
913.388672	4637.399414
912.242188	4648.454590
911.095703	4642.512207
909.949219	4648.632812
908.801758	4642.465332
907.654297	4653.429199
906.506836	4644.227539
905.358398	4646.976562
904.209961	4654.823242
903.061523	4657.960938
901.913086	4649.998535
900.763672	4659.469238
899.614258	4640.386719
898.464844	4677.738770
897.315430	4674.069336
896.165039	4679.292480
895.014648	4682.166504
893.864258	4678.625000
892.713867	4671.165039
891.562500	4684.309082
890.411133	4698.683105
889.259766	4716.589844
888.107422	4715.605957
886.955078	4728.241699
885.802734	4715.667480
884.650391	4736.717285
883.498047	4740.126465
882.344727	4734.715332
881.191406	4753.038086
880.037109	4763.546387
878.883789	4772.464355
877.729492	4770.047852
876.575195	4782.866699
875.419922	4776.360352
874.264648	4781.080566
873.110352	4783.266602
871.954102	4798.048828
870.798828	4804.313477
869.642578	4793.337891
868.486328	4816.583984
867.330078	4818.527832
866.172852	4826.942871
865.015625	4834.631348
863.858398	4820.375977
862.701172	4838.070801
861.542969	4834.143555
860.385742	4835.332520
859.226562	4834.727051
858.068359	4838.652832
856.909180	4852.564941
855.750000	4867.498047
854.590820	4857.567383
853.431641	4852.042480
852.271484	4839.854980
851.111328	4848.936035
849.951172	4855.618164
848.790039	4865.697266
847.628906	4858.301758
846.467773	4854.050293
845.306641	4851.618652
844.144531	4861.799805
842.982422	4870.590820
841.820312	4856.540039
840.658203	4857.410645
839.495117	4844.655273
838.332031	4859.722656
837.168945	4867.895508
836.004883	4850.360352
834.841797	4881.171875
833.676758	4873.734375
832.512695	4882.403809
831.348633	4877.484863
830.183594	4876.541504
829.018555	4884.496094
827.852539	4878.163574
826.687500	4892.801758
825.521484	4891.830566
824.354492	4906.434082
823.188477	4910.057617
822.021484	4897.234863
820.854492	4921.333008
819.687500	4908.178711
818.519531	4920.119141
817.352539	4936.347656
816.183594	4928.732422
815.015625	4930.519531
813.846680	4933.059570
812.677734	4962.238281
811.508789	4961.412598
810.339844	4960.958008
809.169922	4969.110840
808.000000	4986.511230
806.830078	5005.205566
805.659180	4982.371094
804.488281	4980.806152
803.317383	4998.855957
802.146484	5022.855957
800.974609	5020.066895
799.802734	5037.819824
798.630859	5025.113281
797.458984	5029.692871
796.286133	5050.275879
795.113281	5054.451660
793.940430	5070.552246
792.766602	5062.440918
791.593750	5069.462891
790.418945	5077.654785
789.245117	5078.480469
788.070312	5088.237793
786.896484	5072.818359
785.720703	5079.029785
784.545898	5070.575195
783.370117	5075.285156
782.194336	5088.828125
781.018555	5082.487793
779.841797	5093.108398
778.665039	5095.513184
777.488281	5107.410645
776.311523	5095.371582
775.133789	5112.106445
773.956055	5106.323242
772.778320	5115.238281
771.600586	5110.582031
770.421875	5094.423828
769.243164	5100.340820
768.064453	5118.116211
766.884766	5103.550781
765.705078	5105.486816
764.525391	5095.610352
763.345703	5113.961914
762.165039	5115.481445
760.984375	5112.451660
759.803711	5120.285645
758.622070	5123.316406
757.440430	5119.348633
756.258789	5142.765137
755.077148	5133.648926
753.894531	5131.509277
752.711914	5152.661621
751.529297	5176.958496
750.346680	5163.416992
749.163086	5156.365234
747.979492	5168.121094
746.795898	5182.103027
745.611328	5171.569824
744.426758	5191.006836
743.242188	5194.034668
742.057617	5191.318848
740.872070	5200.098633
739.686523	5209.221680
738.500977	5219.535156
737.314453	5209.753906
736.128906	5239.275879
734.942383	5234.527832
733.754883	5228.682617
732.568359	5252.256836
731.380859	5261.872559
730.192383	5268.564941
729.004883	5266.764648
727.816406	5285.516602
726.627930	5307.370605
725.439453	5298.199219
724.250000	5305.798828
723.060547	5311.974609
721.871094	5307.021973
720.681641	5318.688965
719.491211	5328.670410
718.300781	5334.235840
717.110352	5326.548828
715.918945	5344.821289
714.727539	5351.107422
713.536133	5348.192383
712.344727	5366.057129
711.152344	5351.558105
709.959961	5370.322266
708.767578	5376.881348
707.574219	5393.575684
706.381836	5390.689453
705.188477	5382.334961
703.994141	5387.818848
702.800781	5390.514648
701.606445	5398.598145
700.411133	5385.430664
699.216797	5409.445312
698.021484	5421.877930
696.826172	5412.293457
695.630859	5415.212402
694.434570	5419.196777
693.238281	5415.447266
692.041992	5415.370117
690.844727	5425.766602
689.648438	5442.605469
688.451172	5434.814941
687.252930	5443.830566
686.055664	5459.280273
684.857422	5448.426758
683.659180	5473.662598
682.459961	5478.169922
681.260742	5474.640625
680.061523	5474.671875
678.862305	5481.306152
677.662109	5495.127930
676.462891	5509.719238
675.261719	5510.416992
674.061523	5522.405762
672.860352	5544.242676
671.659180	5539.341797
670.458008	5534.306152
669.255859	5540.468750
668.053711	5549.037598
666.851562	5557.672363
665.649414	5558.146973
664.446289	5562.404297
663.243164	5567.940430
662.040039	5564.005371
660.835938	5565.911621
659.631836	5596.905762
658.427734	5580.418457
657.222656	5616.625000
656.018555	5615.740234
654.813477	5611.566406
653.607422	5606.757324
652.402344	5617.708008
651.196289	5620.829590
649.990234	5643.402832
648.783203	5634.222168
647.576172	5644.663086
646.369141	5632.070312
645.162109	5642.000488
643.954102	5649.541016
642.746094	5657.044922
641.538086	5658.843262
640.330078	5651.978027
639.121094	5655.148926
637.912109	5661.609863
636.703125	5666.274414
635.493164	5657.535156
634.283203	5663.728516
633.073242	5679.776367
631.862305	5668.397949
630.651367	5666.263184
629.440430	5673.252441
628.229492	5676.033691
627.017578	5679.814941
625.805664	5704.592285
624.593750	5701.758789
623.380859	5694.893555
622.168945	5717.013184
620.955078	5740.867188
619.742188	5739.529297
618.528320	5744.881348
617.314453	5742.210938
616.100586	5766.202148
614.885742	5781.975586
613.671875	5786.315430
612.456055	5805.742188
611.241211	5812.879883
610.025391	5814.054199
608.809570	5794.478516
607.593750	5816.765625
606.376953	5831.680176
605.160156	5836.192383
603.943359	5842.191406
602.726562	5845.575195
601.508789	5839.993164
600.291016	5852.489746
599.072266	5864.780273
597.854492	5856.563477
596.635742	5845.186035
595.416016	5856.296387
594.197266	5865.849121
